feature	coef_smoking	stderr_smoking	pval_smoking	ci_low_smoking	ci_high_smoking	n_smoking	qval_smoking	coef_age	stderr_age	pval_age	ci_low_age	ci_high_age	n_age	qval_age	direction_concordant	both_fdr_sig
Dehalobacterium	0.0006951250633078357	0.00042462439593076156	0.10167643787038948	-0.00013729416915106028	0.0015275442957667319	5926	0.3914542858009995	2.98147407298059e-05	1.0363966861245684e-05	0.0040364141823924	9.496324461729116e-06	5.013315699788268e-05	4565	0.0106929568691449	True	False
Brachybacterium	0.00040300221018420415	0.00025120282796829913	0.10870362732937854	-8.944727517926071e-05	0.000895451695547669	5926	0.39707366848936404	-1.1652128969620985e-05	5.725102087730222e-06	0.0418816446279951	-2.2876113854280925e-05	-4.28144084961044e-07	4565	0.0761943173352683	False	False
SMB53	0.0009759190555405107	0.0006128120100570016	0.11132011860309654	-0.00022541677900353451	0.002177254890084556	5926	0.39707366848936404	4.286519318016523e-05	1.42729688326429e-05	0.0026857503027096	1.4883231639228028e-05	7.084715472110243e-05	4565	0.0077990056867146	True	False
Mogibacterium	0.00036950989655628675	0.00023273775342442564	0.11241537583425905	-8.674128431406132e-05	0.0008257610774266348	5926	0.39707366848936404	2.4455596196727176e-05	5.569198438123334e-06	1.1527793690413668e-05	1.3537258299638208e-05	3.5373934093816146e-05	4565	6.962787389009855e-05	True	False
Unclassified_Rhizobiales	0.0009746568405476672	0.0006156589762477538	0.11344961956838973	-0.0002322600897460645	0.002181573770841399	5926	0.39707366848936404	-5.157924019786404e-05	1.3650402789405489e-05	0.0001597413508034	-7.834066946672614e-05	-2.481781092900194e-05	4565	0.0006519174046301	False	False
Coprococcus	0.0042598586415154936	0.002735119369361403	0.11941322475303351	-0.0011019764012796546	0.009621693684310642	5926	0.408658591377048	-0.0001710908430907	6.696048782994794e-05	0.0106479955002451	-0.000302365970024	-3.981571615748958e-05	4565	0.0243613230384395	False	False
Parvimonas	-0.0005989446817435153	0.0003890053041263524	0.12369135910926712	-0.001361537457350545	0.00016364809386351425	5926	0.40951963660650126	-7.3916653312168815e-06	1.0257502085111282e-05	0.4711861788224265	-2.750135885168673e-05	1.2718028189252969e-05	4565	0.5515435116448558	True	False
Megasphaera	-0.003974326007987267	0.0025901388284309385	0.12498326571756857	-0.009051946126347195	0.0011032941103726601	5926	0.40951963660650126	0.0001464178052036	6.575025413916906e-05	0.0260042583590667	1.7515324983793007e-05	0.0002753202854236	4565	0.0516663554239353	False	False
Ochrobactrum	0.0010105985398888677	0.0006769608093889282	0.13553083740742944	-0.0003164924203963495	0.002337689500174085	5926	0.41732021166969946	-6.229365798638445e-05	1.6397811535907274e-05	0.0001472396800466	-9.444134478745838e-05	-3.014597118531052e-05	4565	0.0006175886579735	False	False
Neisseria	-0.000377123287527482	0.00025367216954767915	0.13715906950510037	-0.0008744135861882627	0.00012016701113329873	5926	0.41732021166969946	7.593084730731571e-06	6.2160820906904755e-06	0.2219516125722326	-4.593459781241666e-06	1.9779629242704808e-05	4565	0.3187580435201181	False	False
Fusobacterium	0.005445095103002499	0.003688512118061581	0.13993529942213	-0.001785738677760323	0.01267592888376532	5926	0.41732021166969946	-0.0002150191648096	8.537193013343534e-05	0.0118157634229459	-0.0003823896743146	-4.764865530456128e-05	4565	0.026629556371117	False	False
Chryseobacterium	0.00048075811726162106	0.00032620780261932226	0.14059451175758478	-0.00015872857092846674	0.0011202448054517089	5926	0.41732021166969946	4.153104553463321e-06	7.443664899275283e-06	0.5769141242126878	-1.0440099381711024e-05	1.8746308488637667e-05	4565	0.6501047220605661	True	False
Unclassified_Veillonellaceae	0.0017814006499961303	0.0012097008344058905	0.1409133182261323	-0.0005900557470716287	0.0041528570470638895	5926	0.41732021166969946	3.574419957232413e-05	2.963915861595965e-05	0.2278884470975065	-2.236296833521966e-05	9.385136747986793e-05	4565	0.3215995842217148	True	False
Unclassified_Rhodocyclaceae	0.000298878022965407	0.00020760554253928466	0.1500212491770985	-0.00010810482594971485	0.0007058608718805289	5926	0.41937087359628267	-1.037786583803326e-05	5.030650852096835e-06	0.0391762725909023	-2.024038850727046e-05	-5.153431687960626e-07	4565	0.0721416726978811	False	False
Sutterella	-0.002892439504603727	0.0020337023495146105	0.15500562897640852	-0.006879240463418268	0.0010943614542108142	5926	0.41937087359628267	-0.0002810008084031	5.020461730292367e-05	2.3077570931421055e-08	-0.0003794262787464	-0.0001825753380598	4565	2.90392767553715e-07	True	False
Unclassified_Erysipelotrichaceae	0.00417415373767089	0.002964086843249293	0.1591118805615648	-0.0016365413581460068	0.009984848833487787	5926	0.41937087359628267	-0.0004520793522478	7.013758429734488e-05	1.271120882560987e-10	-0.0005895831336541	-0.0003145755708415	4565	1.9193925326670903e-09	False	False
Saccharopolyspora	0.00047016855489055324	0.0003375023849258275	0.1636474096302048	-0.0001914596485412964	0.001131796758322403	5926	0.41937087359628267	-1.2690833869609929e-05	8.116871346096249e-06	0.1180016465773258	-2.860384990028698e-05	3.222182161067125e-06	4565	0.1875605119281704	False	False
Devosia	0.0005969385840498691	0.00042862429798078263	0.16376755913114024	-0.00024332192042800964	0.0014371990885277477	5926	0.41937087359628267	-2.513166449426244e-05	1.0244415644186695e-05	0.0141962347177778	-4.5215702225039666e-05	-5.047626763485205e-06	4565	0.0310671223533979	False	False
Odoribacter	-0.0010661782492134562	0.0007670582879612779	0.16459427158480694	-0.0025698932440063526	0.00043753674557944007	5926	0.41937087359628267	-4.083293364452388e-05	1.9056633787541795e-05	0.0321889887744212	-7.819320535780411e-05	-3.4726619312436464e-06	4565	0.0615257886700962	True	False
Unclassified_Ruminococcaceae	0.007241631310989797	0.005240198384414666	0.1670429205371869	-0.0030310754832709565	0.017514338105250552	5926	0.41937087359628267	-9.69652220026612e-05	0.0001262694168875	0.4425726992702584	-0.0003445146988195	0.0001505842548142	4565	0.5389393354016857	False	False
Unclassified_Clostridiaceae	0.005695200441409153	0.004124563702082694	0.16739253222880268	-0.0023904540429256025	0.013780854925743909	5926	0.41937087359628267	0.0006513567263881	9.833123771412008e-05	3.8999603551583986e-11	0.0004585796703844	0.0008441337823918	4565	7.361175170361477e-10	True	False
Brochothrix	0.0003160755981102416	0.00022968657351999397	0.16883762443486705	-0.00013419415338751067	0.0007663453496079939	5926	0.41937087359628267	-1.6626453095886754e-05	5.510129480944156e-06	0.0025633803435385	-2.7428987104700505e-05	-5.823919087073004e-06	4565	0.0075896163112613	False	False
Unclassified_Bifidobacteriaceae	0.00029724260318712896	0.00021855538261000528	0.17387132547728248	-0.00013120594000878778	0.0007256911463830458	5926	0.4250187956111349	-1.3017607379271838e-06	5.427461033651044e-06	0.8104596224456807	-1.194222437862562e-05	9.33870290277125e-06	4565	0.8527751704468437	False	False
Unclassified_Caulobacteraceae	0.002200415286855961	0.0016401292032793245	0.1797737924819912	-0.0010148382539458141	0.005415668827657736	5926	0.42964629909611785	-0.000197704003168	3.927647975053632e-05	4.998425350134058e-07	-0.0002747050082658	-0.0001207029980702	4565	4.439777811001428e-06	False	False
Unclassified_Pseudomonadaceae	0.0004137014582043888	0.00031017493781031083	0.18233131374198275	-0.00019435494678404628	0.001021757863192824	5926	0.42964629909611785	-1.305202844230965e-05	6.959637712599761e-06	0.0608033217254169	-2.6696303652063763e-05	5.922467674444661e-07	4565	0.1055322020751489	False	False
Peptoniphilus	-0.0007649125857919519	0.0005784341042907908	0.18609122103607356	-0.0018988551424045058	0.00036902997082060207	5926	0.42964629909611785	-3.5124860092029856e-05	1.495105969407587e-05	0.0188502140755077	-6.443620955697647e-05	-5.813510627083236e-06	4565	0.0400898919070658	True	False
1-68	-0.0005624869657503862	0.00042616306816356086	0.18692403921714218	-0.0013979225589537587	0.00027294862745298634	5926	0.42964629909611785	-9.441019776057026e-06	1.1125951855420616e-05	0.39617178722424	-3.125329727593376e-05	1.2371257723819706e-05	4565	0.4953851400169656	True	False
YRC22	0.0006884915816421222	0.0005291396912742174	0.19325695580890995	-0.00034881588324937407	0.0017257990465336186	5926	0.4376701646260608	1.3958583579494806e-05	1.2786588992463586e-05	0.2750413067893689	-1.1109350472781472e-05	3.902651763177109e-05	4565	0.3675330736742894	True	False
Psychrobacter	0.00037300691751411904	0.000293957514103398	0.20452164231987088	-0.00020325740128252244	0.0009492712363107605	5926	0.44385827166826536	-9.601486613579282e-06	6.974077518276766e-06	0.1686607189590325	-2.327407086624173e-05	4.0710976390831645e-06	4565	0.2507149760562773	False	False
Unclassified_Burkholderiales	0.0011030220883939373	0.000873220403933975	0.2065795238177067	-0.0006088095100163697	0.0028148536868042445	5926	0.44385827166826536	-9.850512953973452e-05	2.1022328575080697e-05	2.871089409008606e-06	-0.0001397191191859	-5.7291139893550395e-05	4565	1.9706113670922705e-05	False	False
Staphylococcus	0.0006620627128563238	0.0005252142132739098	0.2075181529877604	-0.0003675493783935149	0.0016916748041061625	5926	0.44385827166826536	-1.4229085093187846e-05	1.2790118502250469e-05	0.2659794783244876	-3.930393870146351e-05	1.0845768515087816e-05	4565	0.3585973323839074	False	False
Unclassified_Chitinophagaceae	0.0005891692223193109	0.00047362519233398503	0.21356490899368927	-0.0003393095058320957	0.0015176479504707175	5926	0.45053419157572805	-2.905056382012487e-05	1.0701970622560568e-05	0.0066625467390599	-5.003163187149248e-05	-8.069495768757265e-06	4565	0.0162265251225492	False	False
